return,net_return,volatility,sharpe_ratio,growth_weight,weighted_fee
0.0643007150949178,0.06281032414276254,0.04832318217601788,0.9167590605592119,0.6399999999999999,0.001490390952155259
0.06435035279888594,0.06285862797843085,0.04838256314877642,0.9166598442192608,0.6399999999999999,0.0014917248204550932
0.06439999050432799,0.06290686246282978,0.04844244229416986,0.9165514454185892,0.6399999999999999,0.001493128041498202
0.06444962820893543,0.0629550264627845,0.04850283635143997,0.9164335851797211,0.6399999999999999,0.0014946017461509292
0.06449926591376841,0.06300311978603843,0.04856376297912836,0.9163059693890117,0.6399999999999998,0.0014961461277299762
0.06454890361759119,0.06305879082191453,0.04862347161414636,0.9162016231813088,0.6399999999999999,0.00149011279567666
0.06459854132374632,0.06310834801207924,0.0486846502647897,0.9160698717394589,0.6399999999999999,0.0014901933116670807
0.06464817902785144,0.06315782685639436,0.04874620151067151,0.915931449921838,0.6399999999999999,0.0014903521714570787
0.06469781673208627,0.06320744705412022,0.04880812385161747,0.9157864143267004,0.6399999999999999,0.0014903696779660506
0.06474745443630796,0.06325699701383752,0.048870418249872025,0.9156347753668986,0.6399999999999998,0.0014904574224704357
0.06479709214116561,0.06330653311418917,0.0489330717719816,0.9154768037026403,0.6399999999999999,0.0014905590269764333
0.0648467298533074,0.06335612918156694,0.04899609502062978,0.9153123291646958,0.6399999999999999,0.0014906006717404644
0.06489636755116612,0.0634057176255695,0.0490594823894696,0.9151414846725519,0.6399999999999999,0.001490649925596628
0.06494600525437999,0.06345532604735403,0.04912323299043535,0.9149643156249774,0.6399999999999999,0.0014906792070259569
0.06499564293653567,0.0635049086802357,0.049187344165392714,0.9147808994370091,0.6399999999999999,0.0014907342562999705
0.06504528065845891,0.06355452534573858,0.049251816480312335,0.9145912552578659,0.6399999999999999,0.0014907553127203388
0.0650949183874878,0.06360408607125598,0.04931664571762214,0.9143954892166193,0.6399999999999999,0.001490832316231821
0.06514455607372296,0.06365367517489731,0.049381832887294995,0.9141936099609174,0.6399999999999999,0.0014908808988256523
0.06519419378003571,0.06370365048619543,0.04944738069952809,0.9139855972283488,0.6399999999999999,0.0014905432938402841
0.06524383148465082,0.06375290727819731,0.04951327343667252,0.9137717695542323,0.6399999999999999,0.0014909242064535136
0.0652934691889768,0.06380244434082434,0.04957952320472753,0.9135519315493933,0.64,0.0014910248481524555
0.06534310689407757,0.06385207124970756,0.04964612508016132,0.9133262026162996,0.64,0.0014910356443700193
0.06539274460022673,0.0639017417800462,0.049713078638673705,0.9130946190267519,0.6399999999999999,0.0014910028201805252
0.06544238230441093,0.06395127497808178,0.049780377530139565,0.9128573256982193,0.64,0.0014911073263291538
0.06549202000854666,0.06400084810793137,0.049848024735285566,0.9126142961557421,0.6399999999999997,0.0014911719006152886
0.06554165771406692,0.06405044005513075,0.049916017911741765,0.9123656016509709,0.6399999999999999,0.0014912176589361719
0.06559129541744224,0.06410007300177191,0.0499843557478519,0.9121112943303574,0.6399999999999999,0.0014912224156703275
0.0656409331235946,0.06414964616169244,0.05005303653507593,0.9118514336609841,0.6399999999999999,0.0014912869619021672
0.06569057082715596,0.06419924137711423,0.05012205917692037,0.9115860676409524,0.6399999999999999,0.0014913294500417324
0.06574020853174271,0.06424878399421209,0.050191421544989887,0.9113152631220603,0.6399999999999999,0.0014914245375306182
0.06578984623650198,0.06429846025774848,0.05026112322675782,0.9110390555721716,0.6400000000000001,0.001491385978753502
0.06583948393440105,0.06434770319481213,0.05033116459979517,0.9107574660529034,0.6400000000000001,0.0014917807395889214
0.06588912163940576,0.0643975996326274,0.050401536801855176,0.9104706830629155,0.6399999999999999,0.001491522006778361
0.06593875934796661,0.06444714664337663,0.05047224590993276,0.9101786243065919,0.6399999999999999,0.0014916127045899868
0.06598839705515439,0.06449673945892397,0.050543288419193484,0.9098813807629221,0.6399999999999999,0.0014916575962304198
0.06603803475987609,0.0645463313118002,0.0506146626851021,0.9095790096696013,0.6399999999999997,0.001491703448075891
0.06608767246464005,0.06459592298800006,0.0506863673083371,0.9092715637772556,0.6399999999999999,0.0014917494766399867
0.06613731017133279,0.06464550952517767,0.05075840090204398,0.9089590954681728,0.6399999999999999,0.0014918006461551183
0.06618694787592588,0.06469509551364132,0.050830762060509696,0.9086416572103375,0.6399999999999998,0.0014918523622845653
0.06623658557904641,0.06474469513488666,0.05090344933040238,0.908319302272338,0.64,0.00149189044415975
0.06628622331888048,0.06479380957384416,0.05097646859744791,0.9079919537854719,0.6399999999999999,0.0014924137450363156
0.0663358609867907,0.06484448036476509,0.051049807562086,0.9076598561206667,0.6399999999999999,0.001491380622025612
0.0663854986516316,0.06489586030870859,0.05112362599854724,0.907320201680329,0.6399999999999999,0.0014896383429230163
0.06643513639476212,0.06494724028481337,0.05119795788845326,0.9069724322976306,0.6399999999999999,0.0014878961099487429
0.06648477405955036,0.06499862009131835,0.051272800762709514,0.9066166343181029,0.6399999999999999,0.0014861539682320133
0.06653441184280516,0.06505003503868502,0.051348157415797936,0.9062528079827112,0.6400000000000001,0.0014843768041201376
0.06658404951238525,0.06510139547927146,0.05142401238314267,0.9058812673990407,0.6399999999999999,0.0014826540331137894
0.06663368721348079,0.06515276071968776,0.05150037394087671,0.9055019147437071,0.64,0.0014809264937930308
0.0666833249199372,0.06520413038763215,0.05157723867601654,0.9051148552790784,0.6400000000000001,0.0014791945323050538
0.06673296263071468,0.06525550770855101,0.05165460355750514,0.9047201877890442,0.6399999999999997,0.001477454922163663
0.06678260033292646,0.06530687915238367,0.05173246634702052,0.9043179967316763,0.6399999999999999,0.0014757211805427953
0.06683223803556837,0.06535825853791606,0.05181082426972283,0.9039083762065556,0.6399999999999999,0.0014739794976523079
0.06688187574264606,0.06540989008608171,0.05188965909356762,0.9034916891265078,0.6399999999999998,0.0014719856565643481
0.06693151344641388,0.06546171683217253,0.05196890039619048,0.9030692027082823,0.6399999999999999,0.0014697966142413472
0.06698115114986002,0.06551354134867217,0.05204854094939824,0.9026410787486866,0.6399999999999999,0.001467609801187853
0.06703078885444447,0.06556536488408779,0.052128578981657674,0.9022073836118388,0.6399999999999999,0.0014654239703566843
0.06708042655905284,0.06561716595170132,0.05220901308725787,0.9017681770840308,0.6399999999999998,0.0014632606073515277
0.06713006426438346,0.06566898202491579,0.05228984056711221,0.9013235411168188,0.64,0.001461082239467669
0.06717970196891859,0.06572078096219558,0.052371061080651336,0.9008735166977414,0.6399999999999999,0.0014589210067230173
0.06722933967325058,0.06577259776087443,0.05245266992771294,0.9004182196700218,0.6399999999999997,0.0014567419123761494
0.06727897737804006,0.06582451517452304,0.0525346653200555,0.899957715348592,0.64,0.0014544622035170226
0.06732861508319027,0.06587627216625434,0.052617050212191645,0.8994919877173955,0.6399999999999999,0.0014523429169359234
0.06737825278706776,0.06592804319178026,0.052699820586702466,0.8990211401027525,0.6399999999999998,0.0014502095952874964
0.06742789049263337,0.06597985052946957,0.05278297257223151,0.898545272866739,0.6399999999999999,0.0014480399631637967
0.06747752819723055,0.06603181269105408,0.05286650040576204,0.8980645178483548,0.6399999999999999,0.0014457155061764588
0.06752716590194009,0.06608363593914483,0.052950411571259945,0.8975787815733721,0.6399999999999999,0.0014435299627952598
0.06757680360639137,0.06613545782809536,0.0530347000967139,0.8970881992286271,0.6399999999999998,0.001441345778296014
0.06762644131139746,0.0661872802570934,0.05311936417672504,0.896592834826619,0.6399999999999999,0.001439161054304049
0.06767607901611349,0.06623910383563314,0.053204402013753045,0.8960927519454025,0.6399999999999999,0.0014369751804803475
0.06772571672084104,0.06629092866137463,0.05328981181706081,0.8955880137966933,0.6399999999999997,0.0014347880594664042
0.06777535442467447,0.06634263158347074,0.05337559584519501,0.8950786153888962,0.6399999999999997,0.001432722841203727
0.06782499213031927,0.06639448312457659,0.05346174281326045,0.8945647787310244,0.6399999999999997,0.0014305090057426773
0.06787462983434728,0.06644633911535404,0.05354825656096297,0.8940464715194517,0.6399999999999999,0.0014282907189932415
0.06792426753972244,0.06649820741456493,0.05363513530346335,0.8935237558098945,0.6399999999999999,0.0014260601251575187
0.06797390524447697,0.06655001079425997,0.05372237903489246,0.89299666370542,0.6399999999999998,0.001423894450217004
0.06802354294912721,0.06660182073388723,0.05380998399214908,0.8924652896409314,0.6399999999999999,0.001421722215239978
0.06807318065389355,0.06665369440301415,0.05389794625107906,0.8919297301227149,0.64,0.0014194862508793954
0.06812281835811301,0.06670549047940992,0.05398626830151162,0.8913899751201282,0.6399999999999997,0.0014173278787030868
0.06817245606318859,0.06675734075217375,0.05407494559805735,0.8908461308728377,0.6399999999999999,0.0014151153110148397
0.06822209376877106,0.0668090976368863,0.0541639791910247,0.8902982108958817,0.6399999999999999,0.0014129961318847554
0.06827173147260933,0.06685979674405748,0.054253308173569395,0.8897472448717124,0.6404651349337277,0.0014119347285518479
0.06832136917769435,0.06690953486605204,0.05434271296109587,0.8891968498570871,0.6412495431390581,0.001411834311642315
0.06837100688223449,0.06695936991204617,0.054432163776807735,0.8886475114341171,0.642042875515622,0.0014116369701883255
0.06842064458705169,0.0670090105730996,0.054521666469126505,0.8880991305441922,0.64284795250886,0.0014116340139520849
0.06847028229145621,0.06705892170478572,0.05461121123808955,0.887551863300365,0.643618475111603,0.0014113605866704966
0.06851991999564544,0.0671086689144247,0.05470080680841434,0.8870055640236346,0.6444101805051443,0.0014112510812207396
0.06856955770124487,0.06715853661195677,0.05479044797836228,0.8864603136741253,0.6451968373910331,0.001411021089288099
0.06861919540673572,0.06720834831026688,0.05488013681658671,0.8859160750496031,0.6459737976989897,0.0014108470964688336
0.068668833110621,0.06725793964336775,0.05496987698796417,0.8853727855581193,0.6467809608015767,0.0014108934672532444
0.06871847081545125,0.0673079129630485,0.055059654963743675,0.8848306595370413,0.6475439021909506,0.0014105578524027575
0.06876810851975361,0.06735766156772843,0.055149484083703196,0.8842894784969475,0.6483343356371483,0.0014104469520251832
0.06881774622449016,0.06740741953582452,0.05523935939248729,0.8837493186267745,0.6491239978337338,0.0014103266886656383
0.06886738392930654,0.06745721739946861,0.055329279768600484,0.8832101941988211,0.6499080691677254,0.0014101665298379236
0.06891702163453758,0.06750700343372357,0.05541924600633316,0.8826720888434223,0.6506938690594821,0.001410018200814023
0.06896665933903084,0.06755684942503008,0.05550925622102179,0.8821350288690553,0.6514740373700991,0.0014098099140007671
0.06901629704349663,0.06760667594368223,0.05559931232690362,0.8815989801330406,0.6522558383468859,0.001409621099814397
0.06906593474766037,0.06765638447027113,0.05568941651884659,0.881063904324717,0.6530427472764229,0.0014095502773892464
0.06911557245292746,0.06770656425146587,0.05577956232535818,0.8805299002964535,0.653752162537163,0.0014090082014615842
0.06916521015750501,0.06775597919386016,0.05586975110936935,0.8799969425541259,0.6546461977147449,0.001409230963644862
0.06921484786338028,0.06780580273353241,0.0559599860655707,0.8794649770947609,0.6554164552972657,0.0014090451298478636
0.0692644855674777,0.06785557735560206,0.05605026583233177,0.8789340217376848,0.6562056190194743,0.001408908211875636
0.06931412327178287,0.067905359060252,0.05614059026469056,0.8784040751847745,0.6569747108661091,0.001408764211530872
0.06936376097671618,0.0679552163542045,0.056230954166000234,0.8778752149748105,0.657764144386602,0.001408544622511674
0.06941339868067598,0.06800504603812535,0.056321367763782756,0.8773472776428394,0.6585061919894151,0.0014083526425506304
0.06946303638625953,0.06805483100180673,0.05641181722865703,0.8768204751456307,0.6593323722348835,0.0014082053844527965
0.06951267409056165,0.06810461854152816,0.056502313498631634,0.8762946333473715,0.6601213314799583,0.001408055549033489
0.06956231179529891,0.0681544057590021,0.056592853235247265,0.8757698006367776,0.6608943733497941,0.0014079060362968158
0.06961194950614313,0.06820424597230254,0.05668343441099513,0.875246004792534,0.6616870268859746,0.0014077035338405874
0.06966158720543719,0.06825412731917149,0.05677406232963847,0.8747231599721504,0.6624074401437894,0.0014074598862657043
0.06971122490976811,0.06830382336630134,0.056864724922326214,0.8742014487482467,0.663250382053532,0.0014074015434667796
0.0697608626147686,0.0683535787800137,0.05695543655136316,0.873680646269713,0.6640437861068456,0.001407283834754905
0.0698105003194813,0.06840337347375433,0.057046183890730025,0.8731609534985122,0.6648300929250166,0.0014071268457269647
0.06986013802390537,0.0684531395415705,0.05713697609782982,0.8726422262622882,0.6656249713214251,0.0014069984823348583
0.06990977572899865,0.06850285795143812,0.057227811820545815,0.8721244818079893,0.6664376126135467,0.0014069177775605237
0.06995941343314793,0.06855275275843076,0.05731868265602857,0.871607844390914,0.6671941274435422,0.0014066606747171733
0.07000905113799155,0.06860253248222353,0.05740959817410259,0.8710921645250354,0.6679842501095004,0.0014065186557680217
0.07005868884265562,0.06865232096825406,0.057500554394799154,0.8705774991133539,0.6687728162638111,0.001406367874401559
0.07010832654754964,0.06870195272977983,0.057591555872290284,0.870063775645604,0.6696291166517563,0.0014063738177698167
0.07015796425212809,0.0687526236868171,0.05768274049386426,0.8695489122515496,0.6704041512701546,0.0014053405653109852
0.07020760195687803,0.06880217086892244,0.057773741394301845,0.8690384376219391,0.6711903580452971,0.0014054310879555885
0.07025723966168684,0.06885180629157825,0.057864811698331804,0.8685285268652436,0.6719482252037547,0.0014054333701086004
0.07030687736641614,0.0689014307820255,0.05795594384926484,0.8680192923310361,0.6727059152026087,0.0014054465843906382
0.07035651507108712,0.06895104393388496,0.05804714291766889,0.8675106566831416,0.6734555584494437,0.001405471137202158
0.07040615277570678,0.06900071587996742,0.05813840010508083,0.8670027500688254,0.6742151294033415,0.001405436895739353
0.07045579047975514,0.06905046992674721,0.05822971742215211,0.8664955406525884,0.6749358202048119,0.0014053205530079333
0.07050542818535976,0.06910025399442486,0.05832101371899733,0.8659902317320018,0.6757536284040715,0.0014051741909349017
0.07055506589227128,0.06915055467760878,0.05841236950714113,0.8654856209195679,0.6763679569961278,0.001404511214662508
0.07060470359443963,0.06920050693593331,0.05850376334665421,0.8649820233715558,0.6771044711152697,0.0014041966585063123
0.07065434130023551,0.06925044721585578,0.058595198575357714,0.8644793862263359,0.6778420407534249,0.0014038940843797301
0.07070397900618772,0.06930047121965406,0.058686656180890986,0.8639779858968601,0.6785953036535862,0.0014035077865336566
0.07075361670995321,0.0693499845148412,0.0587781296179843,0.8634779132955629,0.6795699420043615,0.0014036321951120187
0.07080325441128466,0.06939887949126083,0.0588696714414114,0.862978392224345,0.6806843582485744,0.0014043749200238276
0.07085289211793945,0.06944795113333509,0.05896129143602907,0.8624792788521779,0.6816605428058247,0.001404940984604358
0.07090252982238654,0.06949734382620022,0.05905296134805246,0.8619809855490892,0.6825143187075055,0.0014051859961863127
0.07095216752628818,0.06954690073078941,0.05914467043048227,0.861483666329269,0.6833198617811755,0.0014052667954987691
0.07100180523302771,0.06959845339013888,0.05923622738326041,0.8609900982222295,0.6836962826717512,0.0014033518428888203
0.07105144293734027,0.06964827041514636,0.05932796292447468,0.8604954631988537,0.6844702873463706,0.0014031725221939015
0.07110108064192175,0.0696981371796072,0.059419731649561824,0.8600018751902017,0.6852375893519939,0.0014029434623145467
0.07115071834670508,0.06974795218393834,0.059511539225079464,0.8595092483366494,0.6860191699292282,0.0014027661627667414
0.07120035605131714,0.06979768558966623,0.0596033826875907,0.859017621863548,0.6868252494320249,0.0014026704616509073
0.07124999375568061,0.06984769717614159,0.05969526634154739,0.8585269301330021,0.6875357040456638,0.0014022965795390293
0.0712996314607985,0.06989729188919935,0.05978718005855638,0.8580373151995953,0.6883987515086858,0.0014023395715991446
0.07134926916558271,0.06994707866691724,0.059879132960377,0.8575486421882788,0.6891888393346395,0.0014021904986654707
0.0713989068702244,0.06999690674325293,0.05997112285474973,0.8570609390574983,0.6899778403625123,0.0014020001269714737
0.07144854457501021,0.07004669038897043,0.060063147945392574,0.8565742278740621,0.690772560506546,0.0014018541860397766
0.07149818227987884,0.07009644829787492,0.060155206992393795,0.8560885225844276,0.6915563610772569,0.0014017339820039177
0.07154781998445935,0.07014622161813373,0.060247302345134104,0.8556037860278174,0.6923401496613595,0.0014015983663256144
0.07159745768924972,0.07019600983153866,0.060339433358324965,0.8551200237966913,0.6931248682208079,0.001401447857711058
0.07164709539381188,0.07024582839506767,0.06043160005321775,0.8546372319834326,0.6939129805520625,0.001401266998744207
0.07169673309874725,0.0702956015546646,0.06052380093342636,0.8541554281366347,0.6946971163518831,0.0014011315440826406
0.07174637080329382,0.07034539306661385,0.06061603700301709,0.8536745944100272,0.6954827840224542,0.0014009777366799793
0.07179600850781816,0.07039519088594821,0.06070830782201449,0.853194733407402,0.6962685809008639,0.0014008176218699396
0.07184564621270267,0.07044501724942424,0.060800616066557144,0.8527158039969257,0.6970798676365997,0.0014006289632784335
0.07189528391762556,0.0704948026526175,0.06089295387854103,0.8522379127991967,0.6978515172800703,0.00140048126500806
0.07194492162256368,0.07054459219743693,0.060985327501776945,0.8517609685878975,0.6986356725977876,0.001400329425126748
0.07199455932686977,0.07059437961300151,0.06107773511632021,0.8512849932606066,0.6994190872966075,0.0014001797138682558
0.07204419703164236,0.07064416785279656,0.061170176731071745,0.8508099831139805,0.7002030255857367,0.0014000291788458018
0.07209383473642908,0.0706939566144883,0.061262652157644,0.8503359371771682,0.7009874303704126,0.0013998781219407908
0.07214347244107475,0.07074374577622522,0.0613551612217502,0.8498628542856808,0.7017722112505822,0.0013997266648495246
0.07219311014581231,0.07079353431103197,0.06144770374324287,0.8493907333608337,0.7025570905519751,0.0013995758347803428
0.07224274785074164,0.07084332340613159,0.06154027959132061,0.8489195726388891,0.7033424762972826,0.0013994244446100576
0.07229238555538685,0.07089311301469466,0.061632888600707356,0.8484493708248276,0.7041282075789246,0.001399272540692189
0.07234202325998668,0.07094286542721139,0.06172553463007895,0.8479800713541381,0.7049764024782033,0.0013991578327752893
0.07239166096490944,0.07099267175841235,0.06181820831886284,0.8475117993499491,0.7057495288104112,0.0013989892064970866
0.07244129866852039,0.07104247451682678,0.0619109150439874,0.847044477234121,0.7065250941341081,0.0013988241516936118
0.07249093637414211,0.07109227444720671,0.06200365456535553,0.8465781048246688,0.7073026778141384,0.0013986619269354054
0.0725405740785364,0.07114207235395589,0.06209642665717365,0.8461126816299127,0.7080817992288069,0.0013985017245805084
0.07259021178389788,0.07119186864310234,0.06218923113028028,0.8456482067405946,0.7088621717721151,0.0013983431407955348
0.07263984948854073,0.07124166616443685,0.06228206764038341,0.8451846812871268,0.7096389673040203,0.0013981833241038797
0.07268948719307441,0.07129145855167288,0.06237493642512113,0.8447220985359439,0.7104229936052846,0.0013980286414015438
0.07273912489774707,0.07134124964926745,0.06246783716990497,0.8442604592552647,0.7112111998418056,0.0013978752484796143
0.0727887626025358,0.07139103732546108,0.06256076968351805,0.8437997625282297,0.7120022129625407,0.001397725277074727
0.07283840030743392,0.07144082270493647,0.06265373376455588,0.8433400075723079,0.7127935845242317,0.001397577602497453
0.07288803801217289,0.0714906111889214,0.06274672916606573,0.8428811942085332,0.7135819846261094,0.0013974268232514815
0.07293767571698803,0.07154040457632727,0.06283975572113382,0.8424233211839874,0.7143669709305356,0.0013972711406607622
0.07298731342168055,0.07159020053554199,0.06293281334827976,0.841966386095608,0.7151502680391703,0.001397112886138556
0.07303695112611748,0.07163999682379776,0.06302590196127453,0.84151038661383,0.7159333075129459,0.0013969543023197165
0.07308658883091892,0.07168979262325262,0.06311902145792835,0.8410553206421857,0.7167169684600911,0.001396796207666313
0.07313622653577151,0.07173958758112778,0.063212171692886,0.8406011866501265,0.7175012689949418,0.0013966389546437308
0.07318586424042678,0.07178938226188093,0.06330535250498194,0.8401479833200709,0.7182854389287889,0.0013964819785458494
0.07323550194517264,0.07183917650320112,0.06339856374781636,0.8396957091477681,0.7190688986003604,0.0013963254419715224
0.07328513964965908,0.07188896980029838,0.06349180533513717,0.8392443618258624,0.7198533931899809,0.0013961698493606995
0.07333477735490745,0.07193865884911355,0.06358508066303147,0.8387938931390935,0.7206941985680169,0.0013961185057939037
0.07338441505921356,0.07198846784486346,0.06367838207510493,0.8383444007143548,0.721473274630176,0.0013959472143501028
0.07343405276396842,0.07203827005164083,0.06377171371454127,0.8378958264028012,0.7222554222741842,0.001395782712327578
0.07348369046831292,0.072088068378721,0.06386507533525944,0.8374481700295586,0.7230393621861515,0.0013956220895919135
0.07353332817355998,0.07213786519172774,0.06395846671411978,0.8370014311450293,0.723824000691643,0.001395462981832241
0.07358296587829041,0.07218766270791752,0.0640518876029779,0.8365556095773706,0.7246083436056725,0.0013953031703728982
0.07363260358300809,0.07223746381058482,0.06414533767037892,0.8361107062622042,0.7253911145507685,0.0013951397724232665
0.07368224128787892,0.0722872727828222,0.06423881641440131,0.8356667243303104,0.72617028529908,0.0013949685050567275
0.07373187899245323,0.07233708521492138,0.06433232391593913,0.8352236593017044,0.7269472333347997,0.0013947937775318536
0.07378151669723484,0.07238689304968368,0.06442586059954568,0.8347815022841014,0.7277251721681957,0.0013946236475511603
0.07383115440175358,0.07243669563579933,0.0645194263767667,0.8343402510648801,0.7285037341134151,0.0013944587659542563
0.07388079210657664,0.07248646063948341,0.06461302236311683,0.8338998879169209,0.7292829692154089,0.0013943314670932178
0.07393042981241181,0.07253627268034445,0.06470664511853236,0.8334604539243191,0.7300673286315125,0.0013941571320673606
0.07398006751428454,0.07258607189847599,0.06480029733335327,0.8330219109426915,0.7308543979171698,0.0013939956158085466
0.07402970522064443,0.07263583507130776,0.06489397855304817,0.8325842616734828,0.7316688185719018,0.001393870149336669
0.07407934292555657,0.07268547630242639,0.06498769025194902,0.8321474838680653,0.7325280424437162,0.0013938666231301839
0.07412898063001534,0.07273533520189404,0.06508142595988768,0.8317116570767399,0.7332838745473813,0.0013936454281213058
0.07417861833453313,0.07278502378296747,0.0651751930217982,0.831276684004799,0.734114602790414,0.0013935945515656588
0.07422825603452728,0.07283444798742728,0.06526919823592647,0.8308399290965723,0.7346078894720667,0.0013938080470999995
0.07427789374508806,0.07288415974273212,0.06536296098037106,0.8304075110885517,0.7354872286163084,0.001393734002355947
0.07432753144765092,0.07293405233238352,0.0654568240535527,0.8299750596393664,0.7362167012854055,0.0013934791152674006
0.07437716915006266,0.07298386643835722,0.06555068637243361,0.8295438562017894,0.7370092497099052,0.0013933027117054428
0.07442680685837355,0.07303383325616557,0.06564450559395055,0.8291144303079226,0.7378368059319738,0.0013929736022079836
