return,volatility,sharpe_ratio,growth_weight
0.07520069989880208,0.05989724034193182,0.9215900362634593,0.6400000000000027
0.07520069989880208,0.05989724034193182,0.9215900362634593,0.6400000000000027
0.07520069989880208,0.05989724034193182,0.9215900362634593,0.6400000000000027
0.07520069989880208,0.05989724034193182,0.9215900362634593,0.6400000000000027
0.07520069989880208,0.05989724034193182,0.9215900362634593,0.6400000000000027
0.07520069989880208,0.05989724034193182,0.9215900362634593,0.6400000000000027
0.07520069989880208,0.05989724034193182,0.9215900362634593,0.6400000000000027
0.07520069989880208,0.05989724034193182,0.9215900362634593,0.6400000000000027
0.07520070027268132,0.05989724034193169,0.9215900425054723,0.6400000000000005
0.08298751421571378,0.06229779454701459,1.0110713336437402,0.6400000000000001
0.09220834912847269,0.07381363489645959,0.9782521783375295,0.7206076441370923
